Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00     1990     0.00     0.00  __gnu_cxx::__normal_iterator<maze::Pathway**, std::vector<maze::Pathway*, std::allocator<maze::Pathway*> > >::operator++()
  0.00      0.00     0.00     1990     0.00     0.00  __gnu_cxx::__normal_iterator<maze::Pathway**, std::vector<maze::Pathway*, std::allocator<maze::Pathway*> > >::operator*() const
  0.00      0.00     0.00     1984     0.00     0.00  std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::find(maze::Cell* const&)
  0.00      0.00     0.00     1984     0.00     0.00  std::unordered_set<maze::Cell*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<maze::Cell*> >::find(maze::Cell* const&)
  0.00      0.00     0.00     1984     0.00     0.00  std::__detail::_Node_const_iterator<maze::Cell*, true, false>::_Node_const_iterator(std::__detail::_Node_iterator<maze::Cell*, true, false> const&)
  0.00      0.00     0.00     1937     0.00     0.00  decltype ((get<0>)((forward<std::pair<maze::Cell* const, unsigned int>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<maze::Cell* const, unsigned int>&>(std::pair<maze::Cell* const, unsigned int>&) const
  0.00      0.00     0.00     1937     0.00     0.00  maze::Cell* const& std::__pair_get<0ul>::__get<maze::Cell* const, unsigned int>(std::pair<maze::Cell* const, unsigned int>&)
  0.00      0.00     0.00     1937     0.00     0.00  std::tuple_element<0ul, std::pair<maze::Cell* const, unsigned int> >::type& std::get<0ul, maze::Cell* const, unsigned int>(std::pair<maze::Cell* const, unsigned int>&)
  0.00      0.00     0.00     1937     0.00     0.00  std::pair<maze::Cell* const, unsigned int>& std::forward<std::pair<maze::Cell* const, unsigned int>&>(std::remove_reference<std::pair<maze::Cell* const, unsigned int>&>::type&)
  0.00      0.00     0.00     1927     0.00     0.00  std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const
  0.00      0.00     0.00     1927     0.00     0.00  std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, unsigned int>, false>*) const
  0.00      0.00     0.00     1927     0.00     0.00  std::__detail::_Equal_helper<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, unsigned long, false>::_S_equals(std::equal_to<maze::Cell*> const&, std::__detail::_Select1st const&, maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, unsigned int>, false>*)
  0.00      0.00     0.00     1866     0.00     0.00  std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_get_Tp_allocator() const
  0.00      0.00     0.00     1846     0.00     0.00  std::move_iterator<maze::Cell**>::base() const
  0.00      0.00     0.00     1846     0.00     0.00  std::vector<maze::Cell*, std::allocator<maze::Cell*> >::max_size() const
  0.00      0.00     0.00     1846     0.00     0.00  std::_Iter_base<std::move_iterator<maze::Cell**>, true>::_S_base(std::move_iterator<maze::Cell**>)
  0.00      0.00     0.00     1846     0.00     0.00  std::move_iterator<maze::Cell**>::move_iterator(maze::Cell**)
  0.00      0.00     0.00     1846     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<maze::Cell*> >::__maxsize_helper<std::allocator<maze::Cell*> const>::value, unsigned long>::type std::allocator_traits<std::allocator<maze::Cell*> >::_S_max_size<std::allocator<maze::Cell*> const>(std::allocator<maze::Cell*> const&)
  0.00      0.00     0.00     1846     0.00     0.00  std::allocator_traits<std::allocator<maze::Cell*> >::max_size(std::allocator<maze::Cell*> const&)
  0.00      0.00     0.00     1846     0.00     0.00  std::_Miter_base<std::move_iterator<maze::Cell**> >::iterator_type std::__miter_base<std::move_iterator<maze::Cell**> >(std::move_iterator<maze::Cell**>)
  0.00      0.00     0.00     1846     0.00     0.00  std::move_iterator<maze::Cell**> std::__make_move_if_noexcept_iterator<maze::Cell**, std::move_iterator<maze::Cell**> >(maze::Cell**)
  0.00      0.00     0.00     1799     0.00     0.00  maze::Pathway::get_first_cell()
  0.00      0.00     0.00     1787     0.00     0.00  void std::_Destroy_aux<true>::__destroy<maze::Cell**>(maze::Cell**, maze::Cell**)
  0.00      0.00     0.00     1787     0.00     0.00  std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_deallocate(maze::Cell**, unsigned long)
  0.00      0.00     0.00     1787     0.00     0.00  void std::_Destroy<maze::Cell**>(maze::Cell**, maze::Cell**)
  0.00      0.00     0.00     1787     0.00     0.00  void std::_Destroy<maze::Cell**, maze::Cell*>(maze::Cell**, maze::Cell**, std::allocator<maze::Cell*>&)
  0.00      0.00     0.00     1761     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00     1719     0.00     0.00  std::less<maze::Priority_and_cell>::operator()(maze::Priority_and_cell const&, maze::Priority_and_cell const&) const
  0.00      0.00     0.00     1650     0.00     0.00  std::_Vector_base<maze::Pathway*, std::allocator<maze::Pathway*> >::_M_get_Tp_allocator() const
  0.00      0.00     0.00     1650     0.00     0.00  std::move_iterator<maze::Pathway**>::base() const
  0.00      0.00     0.00     1650     0.00     0.00  std::vector<maze::Pathway*, std::allocator<maze::Pathway*> >::max_size() const
  0.00      0.00     0.00     1650     0.00     0.00  std::_Iter_base<std::move_iterator<maze::Pathway**>, true>::_S_base(std::move_iterator<maze::Pathway**>)
  0.00      0.00     0.00     1650     0.00     0.00  std::move_iterator<maze::Pathway**>::move_iterator(maze::Pathway**)
  0.00      0.00     0.00     1650     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<maze::Pathway*> >::__maxsize_helper<std::allocator<maze::Pathway*> const>::value, unsigned long>::type std::allocator_traits<std::allocator<maze::Pathway*> >::_S_max_size<std::allocator<maze::Pathway*> const>(std::allocator<maze::Pathway*> const&)
  0.00      0.00     0.00     1650     0.00     0.00  std::allocator_traits<std::allocator<maze::Pathway*> >::max_size(std::allocator<maze::Pathway*> const&)
  0.00      0.00     0.00     1650     0.00     0.00  std::_Miter_base<std::move_iterator<maze::Pathway**> >::iterator_type std::__miter_base<std::move_iterator<maze::Pathway**> >(std::move_iterator<maze::Pathway**>)
  0.00      0.00     0.00     1650     0.00     0.00  std::move_iterator<maze::Pathway**> std::__make_move_if_noexcept_iterator<maze::Pathway**, std::move_iterator<maze::Pathway**> >(maze::Pathway**)
  0.00      0.00     0.00     1626     0.00     0.00  __gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >::__normal_iterator(maze::Cell* const* const&)
  0.00      0.00     0.00     1626     0.00     0.00  __gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >::base() const
  0.00      0.00     0.00     1616     0.00     0.00  maze::Priority_and_cell&& std::forward<maze::Priority_and_cell>(std::remove_reference<maze::Priority_and_cell>::type&)
  0.00      0.00     0.00     1615     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::deallocate(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.00     0.00     1615     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::allocate(unsigned long, void const*)
  0.00      0.00     0.00     1615     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::max_size() const
  0.00      0.00     0.00     1604     0.00     0.00  std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_node_allocator()
  0.00      0.00     0.00     1602     0.00     0.00  _ZN9__gnu_cxx13new_allocatorIPN4maze4CellEE9constructIS3_IRKS3_EEEvPT_DpOT0_
  0.00      0.00     0.00     1596     0.00     0.00  void __gnu_cxx::new_allocator<maze::Pathway*>::construct<maze::Pathway*, maze::Pathway* const&>(maze::Pathway**, maze::Pathway* const&)
  0.00      0.00     0.00     1596     0.00     0.00  _ZNSt16allocator_traitsISaIPN4maze7PathwayEEE12_S_constructIS2_IRKS2_EEENSt9enable_ifIXsrNS4_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS3_PSA_DpOSB_
  0.00      0.00     0.00     1596     0.00     0.00  _ZNSt16allocator_traitsISaIPN4maze7PathwayEEE9constructIS2_IRKS2_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS3_PT_DpOS8_
  0.00      0.00     0.00     1596     0.00     0.00  std::vector<maze::Pathway*, std::allocator<maze::Pathway*> >::push_back(maze::Pathway* const&)
  0.00      0.00     0.00     1594     0.00     0.00  std::__detail::_Node_iterator<std::pair<maze::Cell* const, unsigned int>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<maze::Cell* const, unsigned int>, false>*)
  0.00      0.00     0.00     1590     0.00     0.00  std::__detail::_Node_iterator<maze::Cell*, true, false>&& std::forward<std::__detail::_Node_iterator<maze::Cell*, true, false> >(std::remove_reference<std::__detail::_Node_iterator<maze::Cell*, true, false> >::type&)
  0.00      0.00     0.00     1590     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      0.00     0.00     1584     0.00     0.00  std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin()
  0.00      0.00     0.00     1364     0.00     0.00  std::__detail::_Hash_code_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h2() const
  0.00      0.00     0.00     1359     0.00     0.00  std::__detail::_Hash_code_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h1() const
  0.00      0.00     0.00     1343     0.00     0.00  std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>::_M_next() const
  0.00      0.00     0.00     1298     0.00     0.00  maze::Pathway::get_second_cell()
  0.00      0.00     0.00     1241     0.00     0.00  std::__detail::_Hash_code_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const
  0.00      0.00     0.00     1228     0.00     0.00  void std::_Destroy_aux<true>::__destroy<maze::Pathway**>(maze::Pathway**, maze::Pathway**)
  0.00      0.00     0.00     1228     0.00     0.00  std::_Vector_base<maze::Pathway*, std::allocator<maze::Pathway*> >::_M_deallocate(maze::Pathway**, unsigned long)
  0.00      0.00     0.00     1228     0.00     0.00  void std::_Destroy<maze::Pathway**>(maze::Pathway**, maze::Pathway**)
  0.00      0.00     0.00     1228     0.00     0.00  void std::_Destroy<maze::Pathway**, maze::Pathway*>(maze::Pathway**, maze::Pathway**, std::allocator<maze::Pathway*>&)
  0.00      0.00     0.00     1206     0.00     0.00  std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin() const
  0.00      0.00     0.00     1203     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<maze::Cell*> >::__construct_helper<maze::Cell*, maze::Cell* const&>::value, void>::type std::allocator_traits<std::allocator<maze::Cell*> >::_S_construct<maze::Cell*, maze::Cell* const&>(std::allocator<maze::Cell*>&, maze::Cell**, maze::Cell* const&)
  0.00      0.00     0.00     1203     0.00     0.00  _ZNSt16allocator_traitsISaIPN4maze4CellEEE9constructIS2_IRKS2_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS3_PT_DpOS8_
  0.00      0.00     0.00     1203     0.00     0.00  std::vector<maze::Cell*, std::allocator<maze::Cell*> >::push_back(maze::Cell* const&)
  0.00      0.00     0.00     1199     0.00     0.00  std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_allocate_buckets(unsigned long)
  0.00      0.00     0.00     1199     0.00     0.00  std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.00     0.00     1196     0.00     0.00  std::_Tuple_impl<0ul, maze::Cell* const&>::_Tuple_impl(maze::Cell* const&)
  0.00      0.00     0.00     1196     0.00     0.00  std::_Tuple_impl<0ul, maze::Cell* const&>::_M_tail(std::_Tuple_impl<0ul, maze::Cell* const&>&)
  0.00      0.00     0.00     1196     0.00     0.00  std::_Tuple_impl<0ul, maze::Cell* const&>::_Tuple_impl(std::_Tuple_impl<0ul, maze::Cell* const&>&&)
  0.00      0.00     0.00     1196     0.00     0.00  std::_Tuple_impl<1ul>::_Tuple_impl()
  0.00      0.00     0.00     1196     0.00     0.00  std::tuple<maze::Cell* const&>::tuple(std::tuple<maze::Cell* const&>&&)
  0.00      0.00     0.00     1196     0.00     0.00  std::tuple<maze::Cell* const&>::tuple(maze::Cell* const&)
  0.00      0.00     0.00     1196     0.00     0.00  std::__add_ref<maze::Cell* const&>::type std::__get_helper<0ul, maze::Cell* const&>(std::_Tuple_impl<0ul, maze::Cell* const&>&)
  0.00      0.00     0.00     1196     0.00     0.00  std::__add_ref<std::tuple_element<0ul, std::tuple<maze::Cell* const&> >::type>::type std::get<0ul, maze::Cell* const&>(std::tuple<maze::Cell* const&>&)
  0.00      0.00     0.00     1196     0.00     0.00  std::remove_reference<std::_Tuple_impl<1ul>&>::type&& std::move<std::_Tuple_impl<1ul>&>(std::_Tuple_impl<1ul>&)
  0.00      0.00     0.00     1193     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<maze::Cell*, false> >::~new_allocator()
  0.00      0.00     0.00     1193     0.00     0.00  std::allocator<std::__detail::_Hash_node<maze::Cell*, false> >::~allocator()
  0.00      0.00     0.00     1193     0.00     0.00  std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_deallocate_nodes(std::__detail::_Hash_node<maze::Cell*, false>*)
  0.00      0.00     0.00     1193     0.00     0.00  std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::clear()
